테이블명,테이블 설명,모듈구분,시스템 테이블,컬렴명,컬렴설명,데이터 타입,NOT NULL,PK 여부,FK 여부,참조 테이블,참조 컬럼
FAN300,FA.추가예산,NULL,,mdt,수정일,Date,,,,,
FAN400,FA.변경예산,NULL,,co_cd,법인코드,Text,1,1,,,
FAN400,FA.변경예산,NULL,,bs_cd,사업장코드,Text,1,1,,,
FAN400,FA.변경예산,NULL,,chg_dt,신청일자,Date,1,1,,,
FAN400,FA.변경예산,NULL,,chg_no,신청번호,Int,1,1,,,
FAN400,FA.변경예산,NULL,,aft_dept_cd,변경후_부서코드,Text,,,,,
FAN400,FA.변경예산,NULL,,aft_bud_mon,변경후_예산년월,Text,,,,,
FAN400,FA.변경예산,NULL,,aft_acc_cd,변경후_계정코드,Text,,,,,
FAN400,FA.변경예산,NULL,,aft_rmk_cd,변경후_표준적요코드,Text,,,,,
FAN400,FA.변경예산,NULL,,aft_rmk,변경후_적요,Text,,,,,
FAN400,FA.변경예산,NULL,,chg_amt,변경금액,Decimal,,,,,
FAN400,FA.변경예산,NULL,,apr_rid,승인자ID,Int,,,,,
FAN400,FA.변경예산,NULL,,apr_dt,승인일시,Date,,,,,
FAN400,FA.변경예산,NULL,,cid,생성자,Int,,,,,
FAN400,FA.변경예산,NULL,,cdt,생성일,Date,,,,,
FAN400,FA.변경예산,NULL,,mid,수정자,Int,,,,,
FAN400,FA.변경예산,NULL,,mdt,수정일,Date,,,,,
FAN410,FA.변경예산상세,NULL,,co_cd,법인코드,Text,1,1,,,
FAN410,FA.변경예산상세,NULL,,bs_cd,사업장코드,Text,1,1,,,
FAN410,FA.변경예산상세,NULL,,chg_dt,신청일자,Date,1,1,,,
FAN410,FA.변경예산상세,NULL,,chg_no,신청번호,Int,1,1,,,
FAN410,FA.변경예산상세,NULL,,chg_sq,신청행번,Int,1,1,,,
FAN410,FA.변경예산상세,NULL,,bef_dept_cd,변경전_부서코드,Text,,,,,
FAN410,FA.변경예산상세,NULL,,bef_bud_mon,변경전_예산년월,Text,,,,,
FAN410,FA.변경예산상세,NULL,,bef_acc_cd,변경전_계정코드,Text,,,,,
FAN410,FA.변경예산상세,NULL,,bef_rmk_cd,변경전_표준적요코드,Text,,,,,
FAN410,FA.변경예산상세,NULL,,bef_rmk,변경전_적요,Text,,,,,
FAN410,FA.변경예산상세,NULL,,chg_amt,변경금액,Decimal,,,,,
FAN410,FA.변경예산상세,NULL,,apr_rid,승인자ID,Int,,,,,
FAN410,FA.변경예산상세,NULL,,apr_dt,승인일시,Date,,,,,
FAN410,FA.변경예산상세,NULL,,cid,생성자,Int,,,,,
FAN410,FA.변경예산상세,NULL,,cdt,생성일,Date,,,,,
FAN410,FA.변경예산상세,NULL,,mid,수정자,Int,,,,,
FAN410,FA.변경예산상세,NULL,,mdt,수정일,Date,,,,,
FAN500,FA.실행예산_계정과목별,NULL,,co_cd,법인코드,Text,1,1,,,
FAN500,FA.실행예산_계정과목별,NULL,,bs_cd,사업장코드,Text,1,1,,,
FAN500,FA.실행예산_계정과목별,NULL,,bud_mon,예산년월,Text,1,1,,,
FAN500,FA.실행예산_계정과목별,NULL,,acc_cd,계정코드,Text,1,1,,,
FAN500,FA.실행예산_계정과목별,NULL,,dept_cd,부서코드,Text,1,1,,,
FAN500,FA.실행예산_계정과목별,NULL,,bas_amt,기본예산금액,Decimal,,,,,
FAN500,FA.실행예산_계정과목별,NULL,,inv_amt,혁신예산금액,Decimal,,,,,
FAN500,FA.실행예산_계정과목별,NULL,,mod_amt,수정예산금액,Decimal,,,,,
FAN500,FA.실행예산_계정과목별,NULL,,add_amt,추가예산금액,Decimal,,,,,
FAN500,FA.실행예산_계정과목별,NULL,,chg_amt,변경예산금액,Decimal,,,,,
FAN500,FA.실행예산_계정과목별,NULL,,act_amt,실행예산금액,Decimal,,,,,
FAN500,FA.실행예산_계정과목별,NULL,,use_amt,사용금액_가전표,Decimal,,,,,
FAN500,FA.실행예산_계정과목별,NULL,,app_amt,사용금액_승인전표,Decimal,,,,,
FAN510,FA.실행예산_표준적요별,NULL,,co_cd,법인코드,Text,1,1,,,
FAN510,FA.실행예산_표준적요별,NULL,,bs_cd,사업장코드,Text,1,1,,,
FAN510,FA.실행예산_표준적요별,NULL,,bud_mon,예산년월,Text,1,1,,,
FAN510,FA.실행예산_표준적요별,NULL,,acc_cd,계정코드,Text,1,1,,,
FAN510,FA.실행예산_표준적요별,NULL,,rmk_cd,표준적요코드,Text,1,1,,,
FAN510,FA.실행예산_표준적요별,NULL,,dept_cd,부서코드,Text,1,1,,,
FAN510,FA.실행예산_표준적요별,NULL,,bas_amt,기본예산금액,Decimal,,,,,
FAN510,FA.실행예산_표준적요별,NULL,,inv_amt,혁신예산금액,Decimal,,,,,
FAN510,FA.실행예산_표준적요별,NULL,,mod_amt,수정예산금액,Decimal,,,,,
FAN510,FA.실행예산_표준적요별,NULL,,add_amt,추가예산금액,Decimal,,,,,
FAN510,FA.실행예산_표준적요별,NULL,,chg_amt,변경예산금액,Decimal,,,,,
FAN510,FA.실행예산_표준적요별,NULL,,act_amt,실행예산금액,Decimal,,,,,
FAN510,FA.실행예산_표준적요별,NULL,,use_amt,사용금액_가전표,Decimal,,,,,
FAN510,FA.실행예산_표준적요별,NULL,,app_amt,사용금액_승인전표,Decimal,,,,,
FAN600,FA.부서별차이원인,NULL,,co_cd,법인코드,Text,1,1,,,
FAN600,FA.부서별차이원인,NULL,,bs_cd,사업장코드,Text,1,1,,,
FAN600,FA.부서별차이원인,NULL,,bud_mon,예산년월,Text,1,1,,,
FAN600,FA.부서별차이원인,NULL,,dept_cd,부서코드,Text,1,1,,,
FAN600,FA.부서별차이원인,NULL,,rmks,차이원인,Text,,,,,
FAN600,FA.부서별차이원인,NULL,,cid,생성자,Int,,,,,
FAN600,FA.부서별차이원인,NULL,,cdt,생성일,Date,,,,,
FAN600,FA.부서별차이원인,NULL,,mid,수정자,Int,,,,,
FAN600,FA.부서별차이원인,NULL,,mdt,수정일,Date,,,,,
FAN610,FA.부서/계정별차이원인,NULL,,co_cd,법인코드,Text,1,1,,,
FAN610,FA.부서/계정별차이원인,NULL,,bs_cd,사업장코드,Text,1,1,,,
FAN610,FA.부서/계정별차이원인,NULL,,bud_mon,예산년월,Text,1,1,,,
FAN610,FA.부서/계정별차이원인,NULL,,acc_cd,계정코드,Text,1,1,,,
FAN610,FA.부서/계정별차이원인,NULL,,dept_cd,부서코드,Text,1,1,,,
FAN610,FA.부서/계정별차이원인,NULL,,rmks,차이원인,Text,,,,,
FAN610,FA.부서/계정별차이원인,NULL,,cid,생성자,Int,,,,,
FAN610,FA.부서/계정별차이원인,NULL,,cdt,생성일,Date,,,,,
FAN610,FA.부서/계정별차이원인,NULL,,mid,수정자,Int,,,,,
FAN610,FA.부서/계정별차이원인,NULL,,mdt,수정일,Date,,,,,
FAR200,기간비용정보,회계,,doc_no,전표번호,Text,1,1,,,
FAR200,기간비용정보,회계,,doc_sq,전표순번,Int,1,1,,,
FAR200,기간비용정보,회계,,co_cd,법인코드,Text,,,,,
FAR200,기간비용정보,회계,,cost_bc,비용구분,Combo,,,,,
FAR200,기간비용정보,회계,,cost_nm,비용명,Text,,,,,
FAR200,기간비용정보,회계,,fr_dt,시작일,Date,,,,,
FAR200,기간비용정보,회계,,to_dt,종료일,Date,,,,,
FAR200,기간비용정보,회계,,tot_days,총일수,Int,,,,,
FAR200,기간비용정보,회계,,int_rt,이자율,Decimal,,,,,
FAR200,기간비용정보,회계,,cost_acc,비용계정코드,Text,,,,,
FAR200,기간비용정보,회계,,tran_acc,상대계정코드,Text,,,,,
FAR200,기간비용정보,회계,,tran_dsc,상대적요,Text,,,,,
FAR200,기간비용정보,회계,,famt,외화금액,Decimal,,,,,
FAR200,기간비용정보,회계,,cury_bc,통화구분,Combo,,,,,
FAR200,기간비용정보,회계,,ex_rt,환율,Decimal,,,,,
FAR200,기간비용정보,회계,,doc_amt,발생금액,Decimal,,,,,
FAR200,기간비용정보,회계,,base_amt,기초금액,Decimal,,,,,
FAR200,기간비용정보,회계,,tot_amt,처리누계액,Decimal,,,,,
FAR200,기간비용정보,회계,,tot_ramt,미처리잔액,Decimal,,,,,
FAR200,기간비용정보,회계,,cust_cd,거래처코드,Text,,,,,
FAR200,기간비용정보,회계,,bank_cd,금융기관코드,Text,,,,,
FAR200,기간비용정보,회계,,done_chk,완결여부,Text,,,,,
FAR200,기간비용정보,회계,,doc_dept,발의부서코드,Text,,,,,
FAR200,기간비용정보,회계,,app_dept,귀속부서코드,Text,,,,,
FAR200,기간비용정보,회계,,mng_dept,담당부서코드,Text,,,,,
FAR200,기간비용정보,회계,,mng_rid,담당자ID,Int,,,,,
FAR200,기간비용정보,회계,,rmks,비고,Text,,,,,
FAR200,기간비용정보,회계,,cid,생성자,Int,,,,,
FAR200,기간비용정보,회계,,cdt,생성일,Date,,,,,
FAR200,기간비용정보,회계,,mid,수정자,Int,,,,,
FAR200,기간비용정보,회계,,mdt,수정일,Date,,,,,
FAR210,선급미지급계정,회계,,co_cd,법인코드,Text,1,1,,,
FAR210,선급미지급계정,회계,,cost_bc,비용구분,Combo,1,1,,,
FAR210,선급미지급계정,회계,,cost_acc,비용계정코드,Text,1,1,,,
FAR210,선급미지급계정,회계,,tran_acc,상대계정코드,Text,,,,,
FAR250,기간비용전표,회계,,doc_no,전표번호,Text,1,1,,,
FAR250,기간비용전표,회계,,doc_sq,전표순번,Int,1,1,,,
FAR250,기간비용전표,회계,,doc_mon,처리년월,Text,1,1,,,
FAR250,기간비용전표,회계,,bas_amt,기초비용누계액,Decimal,,,,,
FAR250,기간비용전표,회계,,bas_rem,기초미처리잔액,Decimal,,,,,
FAR250,기간비용전표,회계,,amt,당월비용,Decimal,,,,,
FAR250,기간비용전표,회계,,tot_amt,기말비용누계액,Decimal,,,,,
FAR250,기간비용전표,회계,,end_amt,기말미처리잔액,Decimal,,,,,
FAR250,기간비용전표,회계,,mon_days,계산일수,Int,,,,,
FAR250,기간비용전표,회계,,ex_rt,환율,Decimal,,,,,
FAR250,기간비용전표,회계,,doc_amt,원화,Decimal,,,,,
FAR250,기간비용전표,회계,,doc_no2,처리전표번호,Text,,,,,
FAR250,기간비용전표,회계,,doc_sq2,처리전표행,Int,,,,,
FAR250,기간비용전표,회계,,done_chk,완결여부,Text,,,,,
FAR250,기간비용전표,회계,,dsc,비고,Text,,,,,
FAR250,기간비용전표,회계,,cid,생성자,Int,,,,,
FAR250,기간비용전표,회계,,cdt,생성일,Date,,,,,
FAR300,외화평가전표정보,회계,,ent_id,등록ID,Int,1,1,,,
FAR300,외화평가전표정보,회계,,fix_mon,기준월,Text,,,,,
FAR300,외화평가전표정보,회계,,co_cd,법인코드,Text,,,,,
FAR300,외화평가전표정보,회계,,acc_cd,계정코드,Text,,,,,
FAR300,외화평가전표정보,회계,,mng_no,관리항목번호,Text,,,,,
FAR300,외화평가전표정보,회계,,mng_val,관리항목값,Text,,,,,
FAR300,외화평가전표정보,회계,,mng_dsc,관리항목값명,Text,,,,,
FAR300,외화평가전표정보,회계,,cust_cd,거래처코드,Text,,,,,
FAR300,외화평가전표정보,회계,,rem_famt,외화잔액,Decimal,,,,,
FAR300,외화평가전표정보,회계,,rem_amt,평가전잔액,Decimal,,,,,
FAR300,외화평가전표정보,회계,,fix_amt,평가후원화,Decimal,,,,,
FAR300,외화평가전표정보,회계,,ex_rt,평가환율,Decimal,,,,,
FAR300,외화평가전표정보,회계,,amt1,환산손실,Decimal,,,,,
FAR300,외화평가전표정보,회계,,amt2,환산이익,Decimal,,,,,
FAR300,외화평가전표정보,회계,,doc_no,평가전표번호,Text,,,,,
FAR300,외화평가전표정보,회계,,dsc,비고,Text,,,,,
FAR300,외화평가전표정보,회계,,cid,생성자,Int,,,,,
FAR300,외화평가전표정보,회계,,cdt,생성일,Date,,,,,
FAR310,외화평가기준계정,회계,,ent_id,등록ID,Int,1,1,,,
FAR310,외화평가기준계정,회계,,co_cd,법인코드,Text,,,,,
FAR310,외화평가기준계정,회계,,ty,구분,Text,,,,,
FAR310,외화평가기준계정,회계,,sq_no,출력순번,Int,,,,,
FAR310,외화평가기준계정,회계,,acc_cd,계정코드,Text,,,,,
FAR310,외화평가기준계정,회계,,mng_no,관리항목번호,Text,,,,,
FAR310,외화평가기준계정,회계,,mng_val,관리항목값,Text,,,,,
FAR310,외화평가기준계정,회계,,dsc,비고,Text,,,,,
FAR310,외화평가기준계정,회계,,cid,작성자,Int,,,,,
FAR310,외화평가기준계정,회계,,cdt,작성일,Date,,,,,
FAS100,FA.고정자산 정보,NULL,,ast_no,자산번호,Text,1,1,,,
FAS100,FA.고정자산 정보,NULL,,ast_nm,자산명,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,grp1_id,자산구분,Int,,,,,
FAS100,FA.고정자산 정보,NULL,,grp2_id,자산대분류,Int,,,,,
FAS100,FA.고정자산 정보,NULL,,grp3_id,자산중분류,Int,,,,,
FAS100,FA.고정자산 정보,NULL,,grp4_id,자산소분류,Int,,,,,
FAS100,FA.고정자산 정보,NULL,,stat_bc,자산상태,Combo,,,,,
FAS100,FA.고정자산 정보,NULL,,get_bc,취득상태,Combo,,,,,
FAS100,FA.고정자산 정보,NULL,,prog_bc,상각진행,Combo,,,,,
FAS100,FA.고정자산 정보,NULL,,cost_bc,원가부문,Combo,,,,,
FAS100,FA.고정자산 정보,NULL,,cost_kd,원가유형,Combo,,,,,
FAS100,FA.고정자산 정보,NULL,,re_yn,재평가여부,Check,,,,,
FAS100,FA.고정자산 정보,NULL,,maker,제작처,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,renter,임대처,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,spec,규격및모델,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,qty,수량,Decimal,,,,,
FAS100,FA.고정자산 정보,NULL,,unit,단위,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,co_cd,법인코드,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,div_cd,회계단위코드,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,fac_cd,사용공장코드,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,wc_cd,작업장코드,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,use_loc,자산위치,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,buy_dept,구매부서코드,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,use_dept,사용부서코드,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,mng_dept,관리부서코드,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,mng_rid,관리자ID,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,old_no,재평가전자산번호,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,get_dt,최초취득일자,Date,,,,,
FAS100,FA.고정자산 정보,NULL,,get_amt,최초취득금액,Decimal,,,,,
FAS100,FA.고정자산 정보,NULL,,etc_amt,기타비용,Decimal,,,,,
FAS100,FA.고정자산 정보,NULL,,life_year,내용연수,Int,,,,,
FAS100,FA.고정자산 정보,NULL,,fr_mon,상각시작년월,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,dis_amt,NULL,Decimal,,,,,
FAS100,FA.고정자산 정보,NULL,,to_mon,상각종료년월,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,de_bc,상각구분,Combo,,,,,
FAS100,FA.고정자산 정보,NULL,,de_rt,상각율,Decimal,,,,,
FAS100,FA.고정자산 정보,NULL,,end_dt,상각완결일자,Date,,,,,
FAS100,FA.고정자산 정보,NULL,,excp_yn,상각처리제외여부,Check,,,,,
FAS100,FA.고정자산 정보,NULL,,bas_amt,기초상각누계액,Decimal,,,,,
FAS100,FA.고정자산 정보,NULL,,doc_no,전표번호,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,doc_sq,전표순번,Int,,,,,
FAS100,FA.고정자산 정보,NULL,,cid,생성자,Int,,,,,
FAS100,FA.고정자산 정보,NULL,,cdt,생성일,Date,,,,,
FAS100,FA.고정자산 정보,NULL,,mid,수정자,Int,,,,,
FAS100,FA.고정자산 정보,NULL,,mdt,수정일,Date,,,,,
FAS100,FA.고정자산 정보,NULL,,tax_bc,NULL,Combo,,,,,
FAS100,FA.고정자산 정보,NULL,,vat_amt,NULL,Decimal,,,,,
FAS100,FA.고정자산 정보,NULL,,pjt_no,NULL,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,rmks,NULL,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,fa_no,NULL,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,cc_cd,NULL,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,asset_bc,NULL,Combo,,,,,
FAS100,FA.고정자산 정보,NULL,,cust_cd,NULL,Text,,,,,
FAS100,FA.고정자산 정보,NULL,,fac_no,NULL,Text,,,,,
FAS110,FA.고정자산 자본적지출,NULL,,ast_no,자산번호,Text,1,1,,,
FAS110,FA.고정자산 자본적지출,NULL,,sq_no,순번,Int,1,1,,,
FAS110,FA.고정자산 자본적지출,NULL,,iss_dt,변동일자,Date,,,,,
FAS110,FA.고정자산 자본적지출,NULL,,cury_bc,통화코드,Combo,,,,,
FAS110,FA.고정자산 자본적지출,NULL,,ex_rt,환율,Decimal,,,,,
FAS110,FA.고정자산 자본적지출,NULL,,chg_famt,외화금액,Decimal,,,,,
FAS110,FA.고정자산 자본적지출,NULL,,iss_amt,변동금액,Decimal,,,,,
FAS110,FA.고정자산 자본적지출,NULL,,cust_cd,거래처코드,Text,,,,,
FAS110,FA.고정자산 자본적지출,NULL,,mng_rid,담당자ID,Int,,,,,
FAS110,FA.고정자산 자본적지출,NULL,,docu,관련문서,Text,,,,,
FAS110,FA.고정자산 자본적지출,NULL,,rmks,변동사유,Text,,,,,
FAS110,FA.고정자산 자본적지출,NULL,,cid,생성자,Int,,,,,
FAS110,FA.고정자산 자본적지출,NULL,,cdt,생성일,Date,,,,,
FAS110,FA.고정자산 자본적지출,NULL,,mid,수정자,Int,,,,,
FAS110,FA.고정자산 자본적지출,NULL,,mdt,수정일,Date,,,,,
FAS120,FA.고정자산 매각폐기,NULL,,ast_no,자산번호,Text,1,1,,,
FAS120,FA.고정자산 매각폐기,NULL,,sq_no,순번,Int,1,1,,,
FAS120,FA.고정자산 매각폐기,NULL,,out_dt,변동일자,Date,,,,,
FAS120,FA.고정자산 매각폐기,NULL,,out_bc,폐기매각구분,Combo,,,,,
FAS120,FA.고정자산 매각폐기,NULL,,rmks,폐기매각사유,Text,,,,,
FAS120,FA.고정자산 매각폐기,NULL,,qty,수량,Decimal,,,,,
FAS120,FA.고정자산 매각폐기,NULL,,unit,단위,Text,,,,,
FAS120,FA.고정자산 매각폐기,NULL,,de_amt,상각누계액,Decimal,,,,,
FAS120,FA.고정자산 매각폐기,NULL,,cury_bc,통화코드,Combo,,,,,
FAS120,FA.고정자산 매각폐기,NULL,,ex_rt,환율,Decimal,,,,,
FAS120,FA.고정자산 매각폐기,NULL,,chg_famt,외화금액,Decimal,,,,,
FAS120,FA.고정자산 매각폐기,NULL,,chg_amt,자산감소금액,Decimal,,,,,
FAS120,FA.고정자산 매각폐기,NULL,,rem_amt,미상각잔액,Decimal,,,,,
FAS120,FA.고정자산 매각폐기,NULL,,sale_amt,실매각대금,Decimal,,,,,
FAS120,FA.고정자산 매각폐기,NULL,,fit_amt,처분손익,Decimal,,,,,
FAS120,FA.고정자산 매각폐기,NULL,,cust_cd,거래처코드,Text,,,,,
FAS120,FA.고정자산 매각폐기,NULL,,mng_rid,담당자ID,Int,,,,,
FAS120,FA.고정자산 매각폐기,NULL,,docu,관련문서,Text,,,,,
FAS120,FA.고정자산 매각폐기,NULL,,cid,생성자,Int,,,,,
FAS120,FA.고정자산 매각폐기,NULL,,cdt,생성일,Date,,,,,
FAS120,FA.고정자산 매각폐기,NULL,,mid,수정자,Int,,,,,
FAS120,FA.고정자산 매각폐기,NULL,,mdt,수정일,Date,,,,,
FAS130,FA.고정자산 시부인정보,NULL,,ast_no,자산번호,Text,1,1,,,
FAS130,FA.고정자산 시부인정보,NULL,,iss_mon,발생년월,Text,1,1,,,
FAS130,FA.고정자산 시부인정보,NULL,,aggr_amt,시부인액,Decimal,,,,,
FAS130,FA.고정자산 시부인정보,NULL,,add_amt,추인액,Decimal,,,,,
FAS130,FA.고정자산 시부인정보,NULL,,cid,생성자,Int,,,,,
FAS130,FA.고정자산 시부인정보,NULL,,cdt,생성일,Date,,,,,
FAS130,FA.고정자산 시부인정보,NULL,,mid,수정자,Int,,,,,
FAS130,FA.고정자산 시부인정보,NULL,,mdt,수정일,Date,,,,,
FAS150,FA.고정자산 이관,NULL,,ast_no,자산번호,Text,1,1,,,
FAS150,FA.고정자산 이관,NULL,,sq_no,순번,Int,1,1,,,
FAS150,FA.고정자산 이관,NULL,,tran_dt,이관일자,Date,,,,,
FAS150,FA.고정자산 이관,NULL,,tran_bc,이관구분,Combo,,,,,
FAS150,FA.고정자산 이관,NULL,,rmks,이관사유,Text,,,,,
FAS150,FA.고정자산 이관,NULL,,fr_div_cd,회계단위_From,Text,,,,,
FAS150,FA.고정자산 이관,NULL,,to_div_cd,회계단위_To,Text,,,,,
FAS150,FA.고정자산 이관,NULL,,to_wc_cd,사용라인코드,Text,,,,,
FAS150,FA.고정자산 이관,NULL,,to_dept_cd,사용부서코드,Text,,,,,
FAS150,FA.고정자산 이관,NULL,,to_loc,자산위치,Text,,,,,
FAS150,FA.고정자산 이관,NULL,,mng_rid,관리자ID,Int,,,,,
FAS150,FA.고정자산 이관,NULL,,cid,생성자,Int,,,,,
FAS150,FA.고정자산 이관,NULL,,cdt,생성일,Date,,,,,
FAS150,FA.고정자산 이관,NULL,,mid,수정자,Int,,,,,
FAS150,FA.고정자산 이관,NULL,,mdt,수정일,Date,,,,,
FAS500,FA.고정자산 상각정보,NULL,,ast_no,자산번호,Text,1,1,,,
FAS500,FA.고정자산 상각정보,NULL,,de_mon,기준년월,Text,1,1,,,
FAS500,FA.고정자산 상각정보,NULL,,sq_no,상각차수,Int,,,,,
FAS500,FA.고정자산 상각정보,NULL,,bas_rem_amt,년기초미상각잔액,Decimal,,,,,
FAS500,FA.고정자산 상각정보,NULL,,bas_amt,년기초금액,Decimal,,,,,
FAS500,FA.고정자산 상각정보,NULL,,year_de_amt,년대상액,Decimal,,,,,
FAS500,FA.고정자산 상각정보,NULL,,year_amt,기준월자산가치,Decimal,,,,,
FAS500,FA.고정자산 상각정보,NULL,,de_amt,일반상각금액,Decimal,,,,,
FAS500,FA.고정자산 상각정보,NULL,,end_yn,종결대상여부,Check,,,,,
FAS500,FA.고정자산 상각정보,NULL,,div_cd,귀속회계사업장코드,Text,,,,,
FAS500,FA.고정자산 상각정보,NULL,,dept_cd,귀속부서코드,Text,,,,,
FAS500,FA.고정자산 상각정보,NULL,,doc_no,전표번호,Text,,,,,
FAS500,FA.고정자산 상각정보,NULL,,cid,생성자,Int,,,,,
FAS500,FA.고정자산 상각정보,NULL,,cdt,생성일,Date,,,,,
FAS500,FA.고정자산 상각정보,NULL,,mid,수정자,Int,,,,,
FAS500,FA.고정자산 상각정보,NULL,,mdt,수정일,Date,,,,,
FAS700,FA.건설중인자산,NULL,,ast_no,자산번호,Text,1,1,,,
FAS700,FA.건설중인자산,NULL,,ast_nm,자산명,Text,,,,,
FAS700,FA.건설중인자산,NULL,,fr_dt,시작일,Date,,,,,
FAS700,FA.건설중인자산,NULL,,to_dt,종료일,Date,,,,,
FAS700,FA.건설중인자산,NULL,,acc_cd,계정코드,Text,,,,,
FAS700,FA.건설중인자산,NULL,,co_cd,법인코드,Text,,,,,
FAS700,FA.건설중인자산,NULL,,div_cd,회계단위코드,Text,,,,,
FAS700,FA.건설중인자산,NULL,,dept_cd,관리부서코드,Text,,,,,
FAS700,FA.건설중인자산,NULL,,end_yn,완결여부,Check,,,,,
FAS700,FA.건설중인자산,NULL,,rmks,비고,Text,,,,,
FAS700,FA.건설중인자산,NULL,,cid,생성자,Int,,,,,
FAS700,FA.건설중인자산,NULL,,cdt,생성일,Date,,,,,
FAS700,FA.건설중인자산,NULL,,mid,수정자,Int,,,,,
FAS700,FA.건설중인자산,NULL,,mdt,수정일,Date,,,,,
FAS900,FA.고정자산구분,NULL,,grp1_id,자산구분ID,Int,1,1,,,
FAS900,FA.고정자산구분,NULL,,grp1_cd,자산구분코드,Text,,,,,
FAS900,FA.고정자산구분,NULL,,get_acc_cd,취득계정코드,Text,,,,,
FAS900,FA.고정자산구분,NULL,,grp1_nm,자산구분명,Text,,,,,
FAS900,FA.고정자산구분,NULL,,co_cd,법인코드,Text,,,,,
FAS900,FA.고정자산구분,NULL,,de_acc_cd1,상각계정_제조,Text,,,,,
FAS900,FA.고정자산구분,NULL,,de_acc_cd2,상각계정_판매,Text,,,,,
FAS900,FA.고정자산구분,NULL,,de_acc_cd3,상각계정_영업외비용,Text,,,,,
FAS900,FA.고정자산구분,NULL,,sum_acc_cd,누계액계정코드,Text,,,,,
FAS900,FA.고정자산구분,NULL,,de_bc,기준상각구분,Combo,,,,,
FAS900,FA.고정자산구분,NULL,,ast_kd,유무형구분,Combo,,,,,
FAS900,FA.고정자산구분,NULL,,life_year,내용연수,Int,,,,,
FAS900,FA.고정자산구분,NULL,,std_fr_year,법정하한내용연수,Int,,,,,
FAS900,FA.고정자산구분,NULL,,std_to_year,법정상한내용연수,Int,,,,,
FAS900,FA.고정자산구분,NULL,,std_de_rt,법정상각율,Decimal,,,,,
FAS900,FA.고정자산구분,NULL,,cid,생성자,Int,,,,,
